study_id,task,label,probability,model,is_multilabel
6194,Condition,Depression,1.0,manual_annotation,True
6198,Condition,Healthy Participants,1.0,manual_annotation,True
6214,Condition,Psychiatric condition,1.0,manual_annotation,True
6227,Condition,Psychiatric condition,1.0,manual_annotation,True
6231,Condition,Psychiatric condition,1.0,manual_annotation,True
6231,Condition,Alcoholism,1.0,manual_annotation,True
6234,Condition,Psychiatric condition,1.0,manual_annotation,True
6234,Condition,Depression,1.0,manual_annotation,True
6234,Condition,Anxiety,1.0,manual_annotation,True
6234,Condition,Palliative Setting,1.0,manual_annotation,True
6247,Condition,Healthy Participants,1.0,manual_annotation,True
6261,Condition,Healthy Participants,1.0,manual_annotation,True
6262,Condition,Psychiatric condition,1.0,manual_annotation,True
6262,Condition,Post-traumatic stress disorder (PTSD),1.0,manual_annotation,True
6262,Condition,Alcoholism,1.0,manual_annotation,True
6266,Condition,Healthy Participants,1.0,manual_annotation,True
6330,Condition,Psychiatric condition,1.0,manual_annotation,True
6330,Condition,Depression,1.0,manual_annotation,True
6380,Condition,Healthy Participants,1.0,manual_annotation,True
6383,Condition,Psychiatric condition,1.0,manual_annotation,True
6383,Condition,Depression,1.0,manual_annotation,True
6456,Condition,Psychiatric condition,1.0,manual_annotation,True
6456,Condition,Depression,1.0,manual_annotation,True
6507,Condition,Psychiatric condition,1.0,manual_annotation,True
6507,Condition,Depression,1.0,manual_annotation,True
6538,Condition,Healthy Participants,1.0,manual_annotation,True
6541,Condition,Healthy Participants,1.0,manual_annotation,True
6641,Condition,Psychiatric condition,1.0,manual_annotation,True
6641,Condition,Depression,1.0,manual_annotation,True
6643,Condition,Healthy Participants,1.0,manual_annotation,True
6683,Condition,Psychiatric condition,1.0,manual_annotation,True
6683,Condition,Depression,1.0,manual_annotation,True
6683,Condition,Anxiety,1.0,manual_annotation,True
6698,Condition,Psychiatric condition,1.0,manual_annotation,True
6698,Condition,Depression,1.0,manual_annotation,True
6713,Condition,Recreational Drug Use,1.0,manual_annotation,True
6713,Condition,Healthy Participants,1.0,manual_annotation,True
6869,Condition,(Chronic) Pain,1.0,manual_annotation,True
6870,Condition,(Chronic) Pain,1.0,manual_annotation,True
6941,Condition,Recreational Drug Use,1.0,manual_annotation,True
6941,Condition,Healthy Participants,1.0,manual_annotation,True
6986,Condition,Healthy Participants,1.0,manual_annotation,True
7011,Condition,Psychiatric condition,1.0,manual_annotation,True
7011,Condition,Depression,1.0,manual_annotation,True
7035,Condition,Healthy Participants,1.0,manual_annotation,True
7050,Condition,Healthy Participants,1.0,manual_annotation,True
7073,Condition,Psychiatric condition,1.0,manual_annotation,True
7073,Condition,Depression,1.0,manual_annotation,True
7113,Condition,Psychiatric condition,1.0,manual_annotation,True
7113,Condition,Anxiety,1.0,manual_annotation,True
7124,Condition,Healthy Participants,1.0,manual_annotation,True
7168,Condition,Recreational Drug Use,1.0,manual_annotation,True
7168,Condition,Healthy Participants,1.0,manual_annotation,True
7186,Condition,Healthy Participants,1.0,manual_annotation,True
7240,Condition,Psychiatric condition,1.0,manual_annotation,True
7240,Condition,Depression,1.0,manual_annotation,True
7258,Condition,Psychiatric condition,1.0,manual_annotation,True
7258,Condition,Depression,1.0,manual_annotation,True
7268,Condition,Recreational Drug Use,1.0,manual_annotation,True
7268,Condition,Healthy Participants,1.0,manual_annotation,True
7344,Condition,Psychiatric condition,1.0,manual_annotation,True
7344,Condition,Healthy Participants,1.0,manual_annotation,True
7378,Condition,Psychiatric condition,1.0,manual_annotation,True
7378,Condition,Depression,1.0,manual_annotation,True
7381,Condition,Healthy Participants,1.0,manual_annotation,True
7406,Condition,Psychiatric condition,1.0,manual_annotation,True
7436,Condition,Psychiatric condition,1.0,manual_annotation,True
7436,Condition,Other addictions (e.g. smoking),1.0,manual_annotation,True
7455,Condition,Healthy Participants,1.0,manual_annotation,True
7484,Condition,Psychiatric condition,1.0,manual_annotation,True
7484,Condition,Depression,1.0,manual_annotation,True
7484,Condition,Anxiety,1.0,manual_annotation,True
7484,Condition,Palliative Setting,1.0,manual_annotation,True
7538,Condition,Recreational Drug Use,1.0,manual_annotation,True
7538,Condition,Healthy Participants,1.0,manual_annotation,True
7578,Condition,Recreational Drug Use,1.0,manual_annotation,True
7578,Condition,Healthy Participants,1.0,manual_annotation,True
7588,Condition,Recreational Drug Use,1.0,manual_annotation,True
7588,Condition,Healthy Participants,1.0,manual_annotation,True
7608,Condition,Psychiatric condition,1.0,manual_annotation,True
7608,Condition,Depression,1.0,manual_annotation,True
7822,Condition,Psychiatric condition,1.0,manual_annotation,True
7890,Condition,Palliative Setting,1.0,manual_annotation,True
7941,Condition,Psychiatric condition,1.0,manual_annotation,True
7941,Condition,Depression,1.0,manual_annotation,True
8052,Condition,Psychiatric condition,1.0,manual_annotation,True
8052,Condition,Depression,1.0,manual_annotation,True
8062,Condition,Psychiatric condition,1.0,manual_annotation,True
8062,Condition,Depression,1.0,manual_annotation,True
8100,Condition,Healthy Participants,1.0,manual_annotation,True
8117,Condition,Recreational Drug Use,1.0,manual_annotation,True
8117,Condition,Healthy Participants,1.0,manual_annotation,True
8119,Condition,Psychiatric condition,1.0,manual_annotation,True
8119,Condition,Depression,1.0,manual_annotation,True
8156,Condition,Healthy Participants,1.0,manual_annotation,True
8271,Condition,Healthy Participants,1.0,manual_annotation,True
8319,Condition,Healthy Participants,1.0,manual_annotation,True
8413,Condition,Psychiatric condition,1.0,manual_annotation,True
8413,Condition,Depression,1.0,manual_annotation,True
8477,Condition,Recreational Drug Use,1.0,manual_annotation,True
8477,Condition,Healthy Participants,1.0,manual_annotation,True
8481,Condition,Psychiatric condition,1.0,manual_annotation,True
8481,Condition,Anxiety,1.0,manual_annotation,True
8600,Condition,Healthy Participants,1.0,manual_annotation,True
8621,Condition,Healthy Participants,1.0,manual_annotation,True
8634,Condition,Psychiatric condition,1.0,manual_annotation,True
8634,Condition,Depression,1.0,manual_annotation,True
8760,Condition,Psychiatric condition,1.0,manual_annotation,True
8760,Condition,Depression,1.0,manual_annotation,True
8760,Condition,Anxiety,1.0,manual_annotation,True
8760,Condition,Palliative Setting,1.0,manual_annotation,True
8795,Condition,Psychiatric condition,1.0,manual_annotation,True
8795,Condition,Depression,1.0,manual_annotation,True
8837,Condition,Psychiatric condition,1.0,manual_annotation,True
8837,Condition,Depression,1.0,manual_annotation,True
8907,Condition,Healthy Participants,1.0,manual_annotation,True
8918,Condition,Healthy Participants,1.0,manual_annotation,True
8945,Condition,Healthy Participants,1.0,manual_annotation,True
9124,Condition,Recreational Drug Use,1.0,manual_annotation,True
9124,Condition,Healthy Participants,1.0,manual_annotation,True
9149,Condition,Healthy Participants,1.0,manual_annotation,True
9174,Condition,Psychiatric condition,1.0,manual_annotation,True
9174,Condition,Depression,1.0,manual_annotation,True
9182,Condition,Psychiatric condition,1.0,manual_annotation,True
9182,Condition,Depression,1.0,manual_annotation,True
9257,Condition,Psychiatric condition,1.0,manual_annotation,True
9257,Condition,Anxiety,1.0,manual_annotation,True
9257,Condition,Palliative Setting,1.0,manual_annotation,True
9277,Condition,Psychiatric condition,1.0,manual_annotation,True
9277,Condition,Depression,1.0,manual_annotation,True
9340,Condition,Healthy Participants,1.0,manual_annotation,True
9452,Condition,Healthy Participants,1.0,manual_annotation,True
9472,Condition,Recreational Drug Use,1.0,manual_annotation,True
9472,Condition,Healthy Participants,1.0,manual_annotation,True
9484,Condition,Psychiatric condition,1.0,manual_annotation,True
9484,Condition,Depression,1.0,manual_annotation,True
9570,Condition,Psychiatric condition,1.0,manual_annotation,True
9570,Condition,Depression,1.0,manual_annotation,True
9570,Condition,Anxiety,1.0,manual_annotation,True
9573,Condition,Psychiatric condition,1.0,manual_annotation,True
9573,Condition,Depression,1.0,manual_annotation,True
9596,Condition,Psychiatric condition,1.0,manual_annotation,True
9596,Condition,Depression,1.0,manual_annotation,True
9612,Condition,Recreational Drug Use,1.0,manual_annotation,True
9612,Condition,Healthy Participants,1.0,manual_annotation,True
9614,Condition,Recreational Drug Use,1.0,manual_annotation,True
9614,Condition,Healthy Participants,1.0,manual_annotation,True
75,Condition,Psychiatric condition,1.0,manual_annotation,True
75,Condition,Post-traumatic stress disorder (PTSD),1.0,manual_annotation,True
94,Condition,Healthy Participants,1.0,manual_annotation,True
120,Condition,Psychiatric condition,1.0,manual_annotation,True
120,Condition,Depression,1.0,manual_annotation,True
121,Condition,Psychiatric condition,1.0,manual_annotation,True
121,Condition,Depression,1.0,manual_annotation,True
127,Condition,Psychiatric condition,1.0,manual_annotation,True
127,Condition,Depression,1.0,manual_annotation,True
127,Condition,Alcoholism,1.0,manual_annotation,True
130,Condition,Recreational Drug Use,1.0,manual_annotation,True
130,Condition,Healthy Participants,1.0,manual_annotation,True
151,Condition,Psychiatric condition,1.0,manual_annotation,True
151,Condition,Anxiety,1.0,manual_annotation,True
153,Condition,Psychiatric condition,1.0,manual_annotation,True
153,Condition,Post-traumatic stress disorder (PTSD),1.0,manual_annotation,True
165,Condition,Psychiatric condition,1.0,manual_annotation,True
165,Condition,Depression,1.0,manual_annotation,True
166,Condition,Psychiatric condition,1.0,manual_annotation,True
166,Condition,Depression,1.0,manual_annotation,True
167,Condition,Psychiatric condition,1.0,manual_annotation,True
167,Condition,Depression,1.0,manual_annotation,True
170,Condition,Recreational Drug Use,1.0,manual_annotation,True
170,Condition,Healthy Participants,1.0,manual_annotation,True
176,Condition,Psychiatric condition,1.0,manual_annotation,True
176,Condition,Depression,1.0,manual_annotation,True
176,Condition,Anxiety,1.0,manual_annotation,True
178,Condition,Healthy Participants,1.0,manual_annotation,True
216,Condition,Psychiatric condition,1.0,manual_annotation,True
216,Condition,Depression,1.0,manual_annotation,True
218,Condition,Healthy Participants,1.0,manual_annotation,True
319,Condition,Psychiatric condition,1.0,manual_annotation,True
319,Condition,Alcoholism,1.0,manual_annotation,True
377,Condition,Substance abuse,1.0,manual_annotation,True
377,Condition,Healthy Participants,1.0,manual_annotation,True
379,Condition,Healthy Participants,1.0,manual_annotation,True
394,Condition,Psychiatric condition,1.0,manual_annotation,True
394,Condition,Depression,1.0,manual_annotation,True
497,Condition,Psychiatric condition,1.0,manual_annotation,True
497,Condition,Other addictions (e.g. smoking),1.0,manual_annotation,True
512,Condition,Recreational Drug Use,1.0,manual_annotation,True
512,Condition,Healthy Participants,1.0,manual_annotation,True
514,Condition,Recreational Drug Use,1.0,manual_annotation,True
514,Condition,Healthy Participants,1.0,manual_annotation,True
518,Condition,Healthy Participants,1.0,manual_annotation,True
528,Condition,Psychiatric condition,1.0,manual_annotation,True
528,Condition,Depression,1.0,manual_annotation,True
531,Condition,Psychiatric condition,1.0,manual_annotation,True
531,Condition,Depression,1.0,manual_annotation,True
532,Condition,Recreational Drug Use,1.0,manual_annotation,True
532,Condition,Healthy Participants,1.0,manual_annotation,True
558,Condition,Psychiatric condition,1.0,manual_annotation,True
558,Condition,Depression,1.0,manual_annotation,True
558,Condition,Anxiety,1.0,manual_annotation,True
586,Condition,Psychiatric condition,1.0,manual_annotation,True
586,Condition,Depression,1.0,manual_annotation,True
594,Condition,Healthy Participants,1.0,manual_annotation,True
595,Condition,Psychiatric condition,1.0,manual_annotation,True
595,Condition,Depression,1.0,manual_annotation,True
595,Condition,Anxiety,1.0,manual_annotation,True
595,Condition,Recreational Drug Use,1.0,manual_annotation,True
602,Condition,Psychiatric condition,1.0,manual_annotation,True
602,Condition,Depression,1.0,manual_annotation,True
602,Condition,(Chronic) Pain,1.0,manual_annotation,True
602,Condition,Palliative Setting,1.0,manual_annotation,True
612,Condition,Healthy Participants,1.0,manual_annotation,True
624,Condition,Psychiatric condition,1.0,manual_annotation,True
624,Condition,Post-traumatic stress disorder (PTSD),1.0,manual_annotation,True
652,Condition,Psychiatric condition,1.0,manual_annotation,True
652,Condition,Depression,1.0,manual_annotation,True
698,Condition,Healthy Participants,1.0,manual_annotation,True
717,Condition,Healthy Participants,1.0,manual_annotation,True
718,Condition,Recreational Drug Use,1.0,manual_annotation,True
718,Condition,Healthy Participants,1.0,manual_annotation,True
751,Condition,Psychiatric condition,1.0,manual_annotation,True
751,Condition,Depression,1.0,manual_annotation,True
764,Condition,Healthy Participants,1.0,manual_annotation,True
791,Condition,Healthy Participants,1.0,manual_annotation,True
793,Condition,Healthy Participants,1.0,manual_annotation,True
808,Condition,Psychiatric condition,1.0,manual_annotation,True
808,Condition,Depression,1.0,manual_annotation,True
814,Condition,Substance abuse,1.0,manual_annotation,True
814,Condition,Recreational Drug Use,1.0,manual_annotation,True
814,Condition,Healthy Participants,1.0,manual_annotation,True
863,Condition,(Chronic) Pain,1.0,manual_annotation,True
863,Condition,Recreational Drug Use,1.0,manual_annotation,True
863,Condition,Healthy Participants,1.0,manual_annotation,True
869,Condition,Recreational Drug Use,1.0,manual_annotation,True
869,Condition,Healthy Participants,1.0,manual_annotation,True
902,Condition,Healthy Participants,1.0,manual_annotation,True
